일시,지점,폭염여부(1/0),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(1/0),열대야(1/0),자외선지수(단계)
2023-07-29,계룡(636),1,33.5,33.5,27.7,22.4,81,1,0,4
2023-07-29,임실(244),1,33.3,33.5,27,22.2,80.9,1,0,4
2023-07-29,북춘천(93),1,34.6,34.7,28,23.7,80.8,1,0,1
2023-07-29,거창(284),1,34.1,34,26.5,21.8,80.8,1,0,4
2023-07-29,산청(289),1,34.4,34.4,27.9,22.6,80.1,1,0,4
2023-07-29,영암(731),1,34.6,34,29.1,25.3,80,1,0,4
2023-07-29,영광군(252),1,34.8,34.3,28,24,80,1,0,4
2023-07-29,나주(710),1,34.5,33.8,28.9,23.8,80,1,0,4
2023-07-29,괴산(603),1,34.7,34.7,28.4,23.5,80,1,0,4
2023-07-29,양주(598),1,34.5,33.3,27.8,23,80,1,0,3
2023-07-29,안산(545),1,34.2,33.5,27.3,22.7,80,1,0,3
2023-07-29,인제(211),1,33.8,33.7,27.5,23.7,79.9,1,0,1
2023-07-29,추풍령(135),1,33.9,33.7,27.1,22,79.9,1,0,4
2023-07-29,천안(232),1,33.9,33.4,28.1,23.6,79.6,1,0,4
2023-07-29,의령군(263),1,35.6,35.8,28.8,22.9,79.4,1,0,4
2023-07-29,강진군(259),1,34.2,34.1,28.7,25.1,79.3,1,0,4
2023-07-29,금산(238),1,33.8,33.8,28,23.4,79.3,1,0,4
2023-07-29,영덕(277),1,33.6,32.6,27.8,23.7,79.1,1,0,4
2023-07-29,진주(192),1,34.8,34.7,28,22.8,79.1,1,0,4
2023-07-29,함평(754),1,34.7,34.3,28.9,24.7,79,1,0,4
2023-07-29,옥천(604),1,35,35.1,29.1,24.6,79,1,0,4
2023-07-29,이천(203),1,34.9,34.8,28.7,24.3,79,1,0,4
2023-07-29,안동(136),1,34.6,34.5,28.5,24.2,79,1,0,4
2023-07-29,칠곡(825),1,35.3,35.5,29,23.9,79,1,0,4
2023-07-29,완주(734),1,34.2,34.2,28.5,23.9,79,1,0,4
2023-07-29,서천(614),1,33.5,32.7,28.1,23.9,79,1,0,4
2023-07-29,안성(516),1,34,34.2,28.4,23.7,79,1,0,4
2023-07-29,증평(623),1,34,33.7,28.8,23.7,79,1,0,4
2023-07-29,청도(813),1,34.7,34.8,28,23.4,79,1,0,4
2023-07-29,홍북(608),1,33.8,33.7,27.4,23.2,79,1,0,3
2023-07-29,의성(278),1,34.7,35.7,28.5,23.1,79,1,0,4
2023-07-29,음성(619),1,33.4,33.1,27.4,22.1,79,1,0,4
2023-07-29,부여(236),1,34.4,34.4,28.9,24.6,78.5,1,0,4
2023-07-29,고창(172),1,34.6,34.2,28.2,23.9,78.4,1,0,4
2023-07-29,봉화(271),0,31.9,32.2,25.8,21,78.4,1,0,4
2023-07-29,김해시(253),1,35.3,34.3,29.5,25.1,78.3,1,0,4
2023-07-29,무안(699),1,34.1,33.6,28.6,24.4,78,1,0,4
2023-07-29,아산(634),1,35.2,34.5,28.8,24.2,78,1,0,4
2023-07-29,여주(548),1,34.1,33.7,28.4,24.1,78,1,0,4
2023-07-29,창녕(919),1,35.2,35.4,29.1,23.6,78,1,0,4
2023-07-29,거제(294),1,34,33.3,27.7,23.2,78,1,0,4
2023-07-29,하동(932),1,34.8,34.9,28.4,22.4,78,1,0,4
2023-07-29,진안(703),0,32.9,33.2,26.7,21.3,78,1,0,4
2023-07-29,홍천(212),1,33.9,34.7,27.9,23.6,77.3,1,0,1
2023-07-29,시흥(565),1,34.2,33.5,28.4,24.1,77,1,0,3
2023-07-29,공주(612),1,34.1,34.5,28.8,24,77,1,0,4
2023-07-29,단양(601),1,35.2,35.6,28.4,23.9,77,1,0,4
2023-07-29,남양주(541),1,34.7,34.5,28.5,23.9,77,1,0,4
2023-07-29,양구(556),1,34,34.9,27.4,23.5,77,1,0,1
2023-07-29,과천(590),1,34.7,34.1,28.4,23.5,77,1,0,3
2023-07-29,포천(504),1,35,33.8,27.9,23.4,77,1,0,4
2023-07-29,보령(235),1,33.2,33.1,28.7,25,76.9,1,1,3
2023-07-29,여수(168),0,32.2,31.5,28,24.6,76.9,1,1,4
2023-07-29,목포(165),1,33.8,32.7,29.1,25.6,76.4,1,1,3
2023-07-29,서산(129),1,34.1,33.9,28.9,25,76.4,1,0,3
2023-07-29,충주(127),1,34.5,34.9,28.8,24,76.4,1,0,4
2023-07-29,순창군(254),1,34.9,35.2,28.6,23.1,76.3,1,0,4
2023-07-29,논산(615),1,34.3,34.8,29.6,24.8,76,1,0,4
2023-07-29,북강릉(104),0,32.6,31.6,28,24.1,76,1,0,1
2023-07-29,간성(517),1,33,32.5,27.8,23.8,76,1,0,1
2023-07-29,구미(279),1,34.8,34.9,28.4,23.5,76,1,0,4
2023-07-29,예천(815),1,34.4,34.6,28.7,23.4,76,1,0,4
2023-07-29,영월(121),1,34.4,34.9,27.2,23.3,76,1,0,1
2023-07-29,광양읍(713),1,34.7,34.5,28.9,23.2,76,1,0,4
2023-07-29,남원(247),1,34.6,34.7,28.2,23,75.6,1,0,4
2023-07-29,부안(243),1,34.2,34,28.9,24.5,75.5,1,0,4
2023-07-29,울릉도(115),1,33.5,32.7,28.3,25.7,75,1,1,4
2023-07-29,익산(702),1,33.7,34.5,29,24.9,75,1,0,4
2023-07-29,김제(737),1,34.5,34.4,29.3,24.8,75,1,0,4
2023-07-29,평택(551),1,35.2,35,29.4,24.7,75,1,1,4
2023-07-29,화순(741),1,34.8,34.8,28.7,23.4,75,1,0,4
2023-07-29,무주(701),1,34.2,35.2,27.9,22,75,1,0,4
2023-07-29,남해(295),1,33.6,32.9,27.7,23.1,74.8,1,0,4
2023-07-29,양평(202),1,33.9,34.2,28.5,24.3,74.6,1,0,4
2023-07-29,합천(285),1,34.2,35.2,28.5,22.9,74.6,1,0,4
2023-07-29,세종(239),1,34.8,34.5,29.1,24.6,74.4,1,0,4
2023-07-29,청송군(276),1,34.5,35.9,27.8,23.3,74.3,1,0,4
2023-07-29,화성(571),1,34.3,33.8,28.9,24.9,74,1,0,3
2023-07-29,진천(602),1,34.9,35.5,29,24,74,1,0,4
2023-07-29,횡성(536),1,34.4,34.8,28.5,23.5,74,1,0,1
2023-07-29,의왕(445),1,33.6,32.9,27.7,23.3,74,1,0,4
2023-07-29,경주시(283),1,36.2,36.8,29.6,23.9,73.9,1,0,4
2023-07-29,정선군(217),1,35.2,36.1,27.8,22.8,73.1,1,0,1
2023-07-29,삼척(876),1,33.7,33.2,28.6,24.7,73,1,1,1
2023-07-29,구리(569),1,33.8,33.8,28.1,24,73,1,0,4
2023-07-29,오산(550),1,35.3,35.7,29.4,23.7,73,1,0,4
2023-07-29,경기광주(546),1,33.6,34,27.8,23.5,73,1,0,4
2023-07-29,용인(549),1,33,33.6,27.6,22.7,73,1,0,4
2023-07-29,인천(112),1,33.3,32.1,28.9,26.5,72.5,1,1,4
2023-07-29,정읍(245),1,34.4,34.7,28.7,23.7,72.4,1,0,4
2023-07-29,태백(216),0,31.6,33.3,25.6,19.4,72.4,1,0,1
2023-07-29,군산(140),1,33.7,33.3,29,24.6,72.3,1,0,4
2023-07-29,울산(152),1,33.5,33.1,28.5,24.2,72.3,1,0,4
2023-07-29,서울(108),1,34,33.3,29.1,26.1,72.1,1,0,4
2023-07-29,하남(444),1,33.9,33.9,27.9,23.3,72,1,0,4
2023-07-29,평창(526),1,33.1,34.3,27.1,22.3,72,1,0,1
2023-07-29,속초(90),1,33.9,33.4,29,24.5,71.8,1,0,1
2023-07-29,양산시(257),1,35.8,36.5,30.3,24.8,71.6,1,0,4
2023-07-29,수원(119),1,34.1,33.4,29.1,24.6,71.3,1,0,4
2023-07-29,영천(281),1,34.1,35.5,29.2,23.6,71.3,1,0,4
2023-07-29,양양(670),0,32.9,32.4,28.8,24.3,71,1,0,1
2023-07-29,성주(810),1,35.1,37,29.2,23,71,1,0,4
2023-07-29,창원(155),1,34.9,34.9,29.3,25,70.9,1,0,4
2023-07-29,전주(146),1,34.1,34.4,29.4,25.2,70.4,1,0,4
2023-07-29,대전(133),1,34.2,35,29.5,24.6,70.3,1,1,4
2023-07-29,원주(114),1,33.4,33.9,29.1,24.9,69.6,1,0,1
2023-07-29,경산(827),1,35.6,36,29.8,24.5,69,1,0,4
2023-07-29,부산(159),0,32.8,32.5,29.2,25.7,68.5,1,1,4
2023-07-29,성남(572),1,33.4,33.7,29,24.7,67,1,0,4
2023-07-29,밀양(288),1,34.5,36.6,29.4,24.5,66.9,1,0,4
2023-07-29,청주(131),1,34.4,35.3,30.7,26.3,66.1,1,1,4
2023-07-29,대구(143),1,34.2,35.3,30.1,24.8,65.5,1,1,4
2023-07-29,포항(138),1,34.2,34.2,30.6,26.8,64.3,1,1,4
2023-07-29,군포(438),1,34.2,34.3,29.8,25.8,63,1,1,4
2023-07-29,부천(433),0,32.7,33.2,28.4,24.8,63,1,0,4
2023-07-29,제주(184),1,33.9,34.9,30.5,28,62,1,1,3
2023-07-29,광명(437),1,34.6,35.1,30.8,27.2,61,1,1,4
2023-07-29,흑산도(169),0,30.3,27.9,25.2,23.1,94.1,0,0,3
2023-07-28,완도(170),0,32.2,30,26.8,24.8,92,1,1,3
2023-07-28,광주(156),1,34.4,32.4,28,24.7,91.6,1,0,4
2023-07-28,화천(555),1,34.5,33.3,26.9,23.3,91,1,0,1
2023-07-28,함양군(264),1,35.1,33.7,27,22.8,89.8,1,0,4
2023-07-28,순천시(712),1,34.2,33.1,28,24.4,88,1,0,4
2023-07-28,담양(706),1,34.4,32.7,27.8,24,88,1,0,4
2023-07-28,압해도(789),0,32.9,31.4,26.8,24,88,1,0,4
2023-07-28,의정부(532),1,35,33.9,27.9,23.4,88,1,0,4
2023-07-28,진도군ASOS(268),0,32.2,30.4,26.8,24.2,87.8,1,0,3
2023-07-28,문경(273),1,34.2,33.4,26.9,23.8,87.8,1,0,4
2023-07-28,장흥(260),0,32.9,31.6,26.9,23.3,87.6,1,0,4
2023-07-28,함안(920),1,33.7,32.4,27.5,24.5,87,1,0,4
2023-07-28,구례(709),1,33.7,32.3,26.9,23.2,87,1,0,4
2023-07-28,곡성(768),1,33.7,32.4,26.8,23.1,87,1,0,4
2023-07-28,보성(732),0,31.6,30.2,26,22.7,87,1,0,4
2023-07-28,영주(272),1,33.2,32.9,26.9,22.3,86.9,1,0,4
2023-07-28,해남(261),0,32.9,31.2,27.6,24.7,86.6,1,1,4
2023-07-28,진주(192),1,33.1,31.7,27.2,23.7,86.3,1,0,4
2023-07-28,나주(710),1,33.3,31.9,27.4,23.8,86,1,0,4
2023-07-28,고흥(262),0,31.7,30.3,26,22.6,86,1,0,4
2023-07-28,산청(289),1,33.2,31.9,26.8,23.4,85.9,1,0,4
2023-07-28,파주(99),1,33.9,32.5,27.1,23,85.8,1,0,4
2023-07-28,철원(95),1,33.3,33.1,26.6,22.3,85.6,1,0,1
2023-07-28,거창(284),0,32.9,32.5,26,21.9,85.1,1,0,4
2023-07-28,영암(731),1,33.5,31.9,27.8,24.5,85,1,1,4
2023-07-28,서천(614),1,33.6,32.3,27.4,23.6,85,1,0,4
2023-07-28,군위(823),1,35.4,35.2,27.8,23.5,85,1,0,4
2023-07-28,안성(516),1,34.6,34,28,23.3,85,1,0,4
2023-07-28,삼천포(907),0,32.2,30.8,26.4,23.2,85,1,0,4
2023-07-28,고령(812),1,33.9,33.6,27.6,23,85,1,0,4
2023-07-28,가평조종(505),1,34.5,34,27.5,22.9,85,1,0,4
2023-07-28,김천(822),1,35.8,35.4,27.5,21.9,85,1,0,3
2023-07-28,상주(137),1,34.8,33.7,27.7,23.7,84.9,1,0,4
2023-07-28,남해(295),0,32.2,30.8,26.7,23.9,84.4,1,0,4
2023-07-28,동두천(98),1,34.1,33,27.4,23,84.1,1,0,4
2023-07-28,옥천(604),1,34.8,34.6,28.2,23.7,84,1,0,3
2023-07-28,하동(932),1,33,31.9,26.9,23.5,84,1,0,4
2023-07-28,장성(730),1,33.2,32.6,26.9,23.3,84,1,0,4
2023-07-28,보은(226),1,33.3,33.1,27.4,23.3,83.9,1,0,3
2023-07-28,강진군(259),1,33.2,32,27.8,24.4,83.8,1,1,4
2023-07-28,동해(106),1,33,31.4,27.4,24.8,83.4,1,0,1
2023-07-28,울릉도(115),1,34,32.7,28,25.4,83.3,1,1,4
2023-07-28,고성(918),1,33.4,32.3,27.5,23.4,83,1,0,4
2023-07-28,양주(598),1,34.7,34.4,27.8,22.9,83,1,0,4
2023-07-28,영양(801),1,34,33.8,27.5,22.6,83,1,0,4
2023-07-28,청양(618),1,34.7,34.3,27.8,22.2,83,1,0,4
2023-07-28,무주(701),1,33.5,33.3,26.6,21.8,83,1,0,4
2023-07-28,진안(703),0,32.6,32,26.1,21.4,83,1,0,4
2023-07-28,안동(136),1,34.4,33.5,28.2,23.7,82.6,1,0,4
2023-07-28,순창군(254),1,33.1,32.5,27.4,23.4,82.5,1,0,4
2023-07-28,봉화(271),0,32.3,31.6,25.7,21.6,82.4,1,0,4
2023-07-28,장수(248),0,32,31.8,25.8,20.6,82.4,1,0,4
2023-07-28,제천(221),1,33.3,33.1,27.3,22.7,82.1,1,0,4
2023-07-28,임실(244),0,32.5,31.8,26.6,22.5,82.1,1,0,4
2023-07-28,함평(754),1,33.1,31.9,27.8,24.7,82,1,0,4
2023-07-28,무안(699),0,32.9,31.4,27.5,24.4,82,1,0,4
2023-07-28,창녕(919),1,34.6,33.9,28.5,24.2,82,1,0,4
2023-07-28,광양읍(713),1,33.2,32.4,27.8,24.1,82,1,0,4
2023-07-28,칠곡(825),1,35,35.1,28.7,23.4,82,1,0,3
2023-07-28,증평(623),1,34,33.4,28.2,23.4,82,1,0,4
2023-07-28,계룡(636),1,33.8,33.4,27.3,21.6,82,1,0,4
2023-07-28,영광군(252),1,33.8,33,27.5,24,81.6,1,0,4
2023-07-28,의성(278),1,34.8,34.9,28.3,23,81.4,1,0,4
2023-07-28,북춘천(93),1,34.4,34.3,28.3,23.7,81.3,1,0,1
2023-07-28,금산(238),1,33.4,32.8,27.5,23.3,81.3,1,0,4
2023-07-28,목포(165),1,33,31.6,27.9,25.6,81.1,1,1,4
2023-07-28,고창(172),1,34.1,33.2,27.6,24.1,81.1,1,0,4
2023-07-28,예천(815),1,34.2,34.4,27.9,24.5,81,1,0,4
2023-07-28,이천(203),1,34.7,34,28.7,24.2,81,1,0,4
2023-07-28,통영(162),0,32.4,31.1,27.2,24.1,81,1,0,4
2023-07-28,태안(627),1,34,33.3,28.5,24,81,1,0,4
2023-07-28,청도(813),1,34.1,33.5,27.9,23.6,81,1,0,4
2023-07-28,포천(504),1,34,33.6,27.9,22.9,81,1,0,4
2023-07-28,연천청산(652),1,33.5,33.4,27.1,22.7,81,1,0,4
2023-07-28,음성(619),1,33.6,32.8,26.9,22.4,81,1,0,4
2023-07-28,추풍령(135),1,33.6,33.4,26.6,21.3,80.9,1,0,4
2023-07-28,거제(294),0,32.5,31.3,27.2,23.6,80.4,1,0,4
2023-07-28,의령군(263),1,34.5,34,28,23.8,80.1,1,0,4
2023-07-28,평택(551),1,34.7,34.5,29.2,24.5,80,1,0,4
2023-07-28,김제(737),1,34,33.5,28.8,24.2,80,1,0,4
2023-07-28,군산(140),1,34,33.8,28.3,24.1,80,1,0,4
2023-07-28,당진(616),1,34.5,33.9,28.8,24,80,1,0,4
2023-07-28,화순(741),0,32.9,31.8,27.3,23.8,80,1,0,4
2023-07-28,아산(634),1,35.5,35,28.5,23.7,80,1,0,4
2023-07-28,완주(734),1,34.5,33.8,28.1,23.5,80,1,0,4
2023-07-28,천안(232),1,33.5,33.4,27.8,23.3,80,1,0,4
2023-07-28,남양주(541),1,35.4,35.1,28.1,23,80,1,0,4
2023-07-28,홍북(608),1,33.7,33.1,27.4,22.9,80,1,0,4
2023-07-28,괴산(603),1,34.5,34.7,27.7,22.5,80,1,0,4
2023-07-28,공주(612),1,34.2,34.1,27.9,22.3,80,1,0,4
2023-07-28,안산(545),1,34.1,34.1,27.6,22.1,80,1,0,4
2023-07-28,홍천(212),1,33.9,33.9,27.9,23.6,79.6,1,0,1
2023-07-28,남원(247),1,33.1,32.6,27.4,23.5,79.6,1,0,4
2023-07-28,영월(121),1,33.3,33.4,27.1,23.1,79.6,1,0,1
2023-07-28,인제(211),1,33.8,33.6,27.4,23.5,79.5,1,0,1
2023-07-28,부여(236),1,34.2,34,28.3,22.5,79.3,1,0,4
2023-07-28,영천(281),1,34.1,34.6,28.5,23.2,79.1,1,0,3
2023-07-28,여수(168),0,31.6,30.3,27.4,25.3,79,1,0,4
2023-07-28,단양(601),1,35,35.6,28.6,24.5,79,1,0,4
2023-07-28,여주(548),1,34.1,33.5,28.4,23.9,79,1,0,4
2023-07-28,예산(628),1,34.5,34.3,28.6,23.8,79,1,0,4
2023-07-28,영덕(277),1,33.5,32.7,27.8,23.7,79,1,0,4
2023-07-28,과천(590),1,34.6,34.6,28.4,23.1,79,1,0,4
2023-07-28,김해시(253),1,35,34,29.4,25.1,78.9,1,1,4
2023-07-28,합천(285),1,33.3,33.1,27.7,23.1,78.5,1,0,4
2023-07-28,간성(517),1,33,32.3,27.6,24.1,78,1,0,1
2023-07-28,익산(702),1,34.5,33.3,28.4,23.8,78,1,0,4
2023-07-28,논산(615),1,34.9,35,28.9,23.4,78,1,0,4
2023-07-28,시흥(565),1,34.3,34.3,28.4,23.4,78,1,0,4
2023-07-28,경기광주(546),1,33.6,34,27.5,23.3,78,1,0,4
2023-07-28,의왕(445),1,33.6,33.3,27.7,23,78,1,0,4
2023-07-28,세종(239),1,34.3,34.1,28.6,23.6,77.9,1,0,4
2023-07-28,부안(243),1,33.9,33.6,28.4,24,77.4,1,0,4
2023-07-28,양평(202),1,33.3,33.3,28.4,24,77.4,1,0,4
2023-07-28,울진(130),0,32,30.6,27.5,24.5,77.1,1,0,4
2023-07-28,양구(556),1,34,34.5,27.7,23.6,77,1,0,1
2023-07-28,용인(549),0,32.7,32.7,27.4,23,77,1,0,4
2023-07-28,경주시(283),1,35.8,35.9,29.4,23.6,76.9,1,0,4
2023-07-28,충주(127),1,34.3,34.2,28.7,24,76.6,1,0,4
2023-07-28,보령(235),1,34.1,33.6,28.6,23.8,76.5,1,1,4
2023-07-28,정읍(245),1,33.6,33.2,28,23.7,76.4,1,0,4
2023-07-28,속초(90),1,33.1,32.1,28.2,25.1,76.3,1,0,1
2023-07-28,양산시(257),1,35.7,35.6,29.9,25.5,76.1,1,0,4
2023-07-28,대전(133),1,34,33.7,28.4,23.4,76.1,1,0,4
2023-07-28,구미(279),1,34.1,34.6,27.9,22.7,76.1,1,0,3
2023-07-28,화성(571),1,34.5,34.5,28.9,24.6,76,1,0,4
2023-07-28,오산(550),1,35,35.3,29.1,23.5,76,1,0,4
2023-07-28,횡성(536),1,34.2,34.5,28.2,22.6,76,1,0,1
2023-07-28,구리(569),1,34,34.6,28.3,23.3,75,1,0,4
2023-07-28,청송군(276),1,34.1,33.9,27.9,22.5,75,1,0,4
2023-07-28,서산(129),1,33.5,33.2,28.9,24,74.8,1,1,4
2023-07-28,제주(184),0,32.7,32.1,28.9,26.9,74.6,1,1,3
2023-07-28,인천(112),0,32.7,31.7,28.9,25.7,74.4,1,1,4
2023-07-28,북강릉(104),1,34.2,33.4,28.7,24.6,74.4,1,0,1
2023-07-28,창원(155),1,33.9,33.7,29.2,24.8,74.3,1,1,4
2023-07-28,수원(119),1,34.1,33.9,28.8,24.5,74.3,1,0,4
2023-07-28,하남(444),1,33.8,34.1,27.8,22.9,74,1,0,4
2023-07-28,정선군(217),1,35.4,36.1,28.2,21.7,73.3,1,0,1
2023-07-28,성주(810),1,34.5,35.5,28.6,22.7,73,1,0,4
2023-07-28,평창(526),1,33.2,34.3,27.3,22.2,73,1,0,1
2023-07-28,서울(108),1,34,34.1,29.5,25.4,72.4,1,1,4
2023-07-28,전주(146),1,34.1,34.1,29.1,24.4,72.4,1,1,4
2023-07-28,진천(602),1,34.5,35.2,29,23.6,72,1,0,4
2023-07-28,밀양(288),1,34.2,35.1,29.2,24.8,71.9,1,0,4
2023-07-28,대구(143),1,34,34.5,29.4,24.6,71.5,1,0,4
2023-07-28,양양(670),1,33.9,34.1,28.6,25.6,71,1,0,1
2023-07-28,경산(827),1,34.9,35.3,29.6,24.5,71,1,0,3
2023-07-28,청주(131),1,34.4,34.8,29.6,24.9,70.6,1,1,4
2023-07-28,원주(114),1,33.3,33.7,28.6,24,70.4,1,0,1
2023-07-28,성남(572),1,33.3,33.8,28.9,24.4,70,1,0,4
2023-07-28,울산(152),1,33,32.9,28.7,24.2,69.8,1,0,4
2023-07-28,포항(138),1,33.8,33.3,29.9,26.9,69.6,1,1,4
2023-07-28,군포(438),1,33.8,34.7,29.4,25.2,67,1,1,4
2023-07-28,부천(433),0,32.6,33.2,28.3,24.2,67,1,0,4
2023-07-28,부산(159),1,33.4,33.1,29.4,26.7,66.6,1,1,4
2023-07-28,광명(437),1,34.8,35.5,30.6,26.8,65,1,1,4
2023-07-28,삼척(876),1,35.3,35.3,30.4,26,65,1,0,1
2023-07-28,흑산도(169),0,30.7,28.2,24.5,22.7,96.1,0,0,4
2023-07-28,태백(216),0,31.4,32.1,25.4,19.7,76.3,0,0,1
2023-07-27,의정부(532),1,34.1,32.4,26.7,22.8,93,1,0,3
2023-07-27,화천(555),1,33.8,32.2,26.5,22.6,93,1,0,1
2023-07-27,영주(272),0,32.4,30.6,25.4,21.5,92.9,1,0,4
2023-07-27,함양군(264),1,34.5,33.3,26.1,22.7,92.3,1,0,4
2023-07-27,문경(273),1,33.6,32.2,26.1,22,90.8,1,0,4
2023-07-27,순천시(712),1,34.7,33.1,28,23.9,90,1,0,4
2023-07-27,담양(706),1,35.5,34.3,27.3,22.7,90,1,0,3
2023-07-27,칠곡(825),1,33.6,33.6,26.5,22.4,90,1,0,4
2023-07-27,고령(812),1,34,33.6,26.6,22,90,1,0,4
2023-07-27,장성(730),1,33.6,32.7,26.4,22.3,89,1,0,3
2023-07-27,김천(822),1,33.8,33,25.2,21.4,89,1,0,4
2023-07-27,광주(156),1,35.7,34,28.2,23.8,88.6,1,0,4
2023-07-27,완도(170),1,33,31.4,27.5,25.5,88.3,1,0,4
2023-07-27,태안(627),1,34,32.2,27.3,23.2,88,1,0,3
2023-07-27,김제(737),1,34.4,33.3,27.2,23.1,88,1,0,4
2023-07-27,가평조종(505),1,33.3,32.5,26.3,22.8,88,1,0,3
2023-07-27,안성(516),1,33.6,32.3,26.8,22.4,88,1,0,3
2023-07-27,거창(284),1,33.2,32.3,25.2,22.1,87.9,1,0,4
2023-07-27,파주(99),1,33.2,31.8,27,23.7,87.8,1,0,3
2023-07-27,영광군(252),1,33.8,32.7,26.9,23.2,87.5,1,0,3
2023-07-27,장흥(260),1,33,31.5,27.5,24.3,87.4,1,0,4
2023-07-27,상주(137),1,34.2,33.2,26.7,22.3,87.3,1,0,4
2023-07-27,금산(238),1,33.3,32.7,26.1,22.1,87,1,0,4
2023-07-27,군위(823),1,34.4,33.8,26.2,21.4,87,1,0,4
2023-07-27,추풍령(135),0,32.4,31.3,25.2,20.8,86.5,1,0,4
2023-07-27,장수(248),0,32.3,31.7,25,20.1,86.4,1,0,3
2023-07-27,삼천포(907),1,33.1,31.5,26.7,23.6,86,1,0,4
2023-07-27,보성(732),0,32.1,30.6,26.5,23.6,86,1,0,4
2023-07-27,옥천(604),1,33.9,33.4,27,23.2,86,1,0,4
2023-07-27,평택(551),1,33.8,33.2,27.8,23.1,86,1,0,3
2023-07-27,곡성(768),1,34.5,33.3,27.3,22.9,86,1,0,3
2023-07-27,당진(616),1,34.7,33.9,27.6,22.8,86,1,0,3
2023-07-27,구례(709),1,34.5,33.5,27.2,22.8,86,1,0,3
2023-07-27,서천(614),1,33.1,31.7,27.1,22.8,86,1,0,4
2023-07-27,남양주(541),1,33.9,33.1,26.5,22.2,86,1,0,4
2023-07-27,계룡(636),1,33.5,32.8,26.4,21.7,86,1,0,4
2023-07-27,홍북(608),1,33.2,31.9,26.4,21.7,86,1,0,3
2023-07-27,영양(801),1,33.1,32.5,26.2,21.4,86,1,0,4
2023-07-27,임실(244),1,33.2,32.5,25.9,21.6,85.9,1,0,2
2023-07-27,고흥(262),0,32.3,31.1,26.6,23.3,85.8,1,0,4
2023-07-27,여수(168),0,32.2,30.7,27.3,24.6,85.6,1,1,4
2023-07-27,산청(289),1,33.7,32.7,27.2,23.2,85.6,1,0,4
2023-07-27,보은(226),1,33,32.5,26.4,21.7,85.3,1,0,4
2023-07-27,통영(162),0,32.3,30.8,27.1,24.2,85.1,1,0,4
2023-07-27,함안(920),1,34.4,33.4,27.3,23.6,85,1,0,3
2023-07-27,과천(590),1,34,33.6,27.5,23.2,85,1,0,3
2023-07-27,나주(710),1,34.2,33.1,27.6,22.9,85,1,0,4
2023-07-27,창녕(919),1,34.7,34,27.5,22.7,85,1,0,3
2023-07-27,익산(702),1,33.9,33.2,27.1,22.5,85,1,0,3
2023-07-27,증평(623),1,33.5,32.6,27,22.2,85,1,0,4
2023-07-27,예천(815),1,33.4,32.9,26.4,22.1,85,1,0,4
2023-07-27,청양(618),1,33.7,32.2,26.7,21.8,85,1,0,4
2023-07-27,진안(703),0,32.6,32,25.6,21.1,85,1,0,4
2023-07-27,제천(221),0,32.2,31.9,26.3,22.2,84.9,1,0,4
2023-07-27,봉화(271),0,31.3,30.5,25.1,20.9,84.8,1,0,4
2023-07-27,안동(136),1,33.3,32.7,26.5,21.7,84.5,1,0,4
2023-07-27,동두천(98),1,33.7,32.1,27.5,23.2,84.3,1,0,3
2023-07-27,순창군(254),1,34.1,33.8,26.7,21.7,84.1,1,0,3
2023-07-27,압해도(789),1,34.3,32.9,28.2,24.5,84,1,0,4
2023-07-27,고성(918),1,33.8,32.8,27.5,23.7,84,1,0,4
2023-07-27,하동(932),1,34,33.3,27.6,23.6,84,1,0,4
2023-07-27,아산(634),1,34.5,33,27.2,23.1,84,1,0,3
2023-07-27,공주(612),1,33.9,33.3,26.5,22.5,84,1,0,4
2023-07-27,안산(545),1,34.2,33.8,26.9,21.7,84,1,0,3
2023-07-27,무주(701),0,32.9,32.6,26.1,21.7,84,1,0,4
2023-07-27,이천(203),1,34.1,33.3,27.6,23,83.9,1,0,3
2023-07-27,의성(278),1,33.6,33.6,26.8,21.6,83.3,1,0,4
2023-07-27,광양읍(713),1,34.2,33.4,27.9,23.3,83,1,0,4
2023-07-27,부안(243),0,32.9,32.2,27.3,23.2,83,1,0,3
2023-07-27,예산(628),1,33.8,33,27.5,23.1,83,1,0,3
2023-07-27,철원(95),0,32.6,31.7,27,23,83,1,0,1
2023-07-27,여주(548),0,32.7,31.8,26.9,22.6,83,1,0,3
2023-07-27,경기광주(546),0,32.9,32.8,26.5,22.5,83,1,0,3
2023-07-27,청도(813),1,34.2,33.8,26.4,21.5,83,1,0,3
2023-07-27,고창(172),1,33.9,33,27.3,23.4,82.9,1,0,3
2023-07-27,해남(261),1,33.6,32.1,28.3,25.7,82.6,1,0,4
2023-07-27,부여(236),1,34,33.3,27.5,22.8,82.5,1,0,4
2023-07-27,영천(281),1,33.8,33.6,26.8,21.2,82.5,1,0,4
2023-07-27,진주(192),1,33.9,33.3,27.9,24.7,82.4,1,0,4
2023-07-27,남해(295),0,32.9,32.4,27.1,23.4,82.4,1,0,4
2023-07-27,정읍(245),1,34.1,32.9,27.1,22.7,82.4,1,0,3
2023-07-27,강진군(259),1,33.7,32.8,28.6,25.2,82.1,1,0,4
2023-07-27,영암(731),1,34.7,33.5,28.9,25.2,82,1,0,4
2023-07-27,포천(504),1,33.6,32.8,27.3,22.8,82,1,0,3
